latitude,longitude,facility_name,source_facility_type,odhf_facility_type,provider,city,province
60.72423,-135.064,Birch Lodge,Residential/Home Care Facilities,Nursing And Residential Care Facilities,Yukon Territories,Whitehorse,Yukon
60.77495,-135.105,Whistlebend Place,Residential/Home Care Facilities,Nursing And Residential Care Facilities,Yukon Territories,Whitehose,Yukon
64.05759,-139.436,Mcdonald Lodge,Residential/Home Care Facilities,Nursing And Residential Care Facilities,Yukon Territories,Dawson City,Yukon
42.02625934,-82.59111505,Rosewood Erie Glen,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Leamington,Ontario
42.02834304,-82.73923269,Southgate Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kingsville,Ontario
42.02966893,-82.92051825,Harrowood Seniors Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Essex,Ontario
42.03374554,-82.59725745,Seacliff Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Leamington,Ontario
42.03829014,-82.60343625,Chartwell Leamington Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Leamington,Ontario
42.03955604,-82.72822769,Chartwell Kingsville Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kingsville,Ontario
42.03996314,-82.73671029,Augustine Villas Retirement Home And Assisted Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kingsville,Ontario
42.05143065,-82.60541785,New Beginnings Rest Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Leamington,Ontario
42.08716293,-83.10768001,Seasons Amherstburg,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Amherstburg,Ontario
42.08854906,-82.46064041,The Meadows Of Wheatley Ltd.,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.10341913,-83.10109981,Victoria Street Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Amherstburg,Ontario
42.23693986,-83.0218335,Seasons Royal Oak Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.24665886,-83.0347155,Chartwell Oak Park Lasalle Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.26072459,-82.42339301,Hudson Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.28011387,-83.0075218,Chartwell Royal Marquis Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.28359,-82.989608,Chartwell Oak Park Terrace Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.29392128,-82.71986371,Seasons Belle River,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Lakeshore,Ontario
42.29896808,-82.77733353,La Chaumiere Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Lakeshore,Ontario
42.30303187,-83.07384972,Cardinal Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.30451789,-82.54951356,Chez Nous Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Lakeshore,Ontario
42.31336527,-83.0216454,Dolce Vita Retirement Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.31615767,-83.05106551,Devonshire Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.32516978,-83.0026679,The Shoreview At Riverside,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.32599578,-82.86564416,Chartwell St. Clair Beach Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.32614478,-82.9967336,Lifetimes On Riverside,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.32797968,-82.97918309,Amica At Windsor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.32883118,-82.97746139,Sunrise Senior Living Of Windsor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Windsor,Ontario
42.33324553,-82.00312039,Serenity Blenheim Independent Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.33971663,-81.98799919,Blenheim Community Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.39392303,-82.21580016,Village On The Thames,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.39499053,-82.21070246,Chatham Retirement Resort,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.40239323,-82.17974525,St. Andrew's Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.41149633,-82.17726115,Eden Villa Retirement & Assisted Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.41568693,-82.20527286,Maple City Retirement Inc.,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.43530685,-81.88026626,Village On The Ridge,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.58242885,-82.38245203,Oaks Retirement Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.58488156,-82.18674717,Park Street Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Dresden,Ontario
42.58796186,-82.18427927,Heritage Court Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Dresden,Ontario
42.590975,-82.373237,Wallaceburg Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Chatham-Kent,Ontario
42.6486067,-81.74992014,Beattie Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Wardsville,Ontario
42.759489,-81.173799,Goodness Retirement Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Saint Thomas,Ontario
42.77286835,-80.97801581,Aylmer Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Aylmer,Ontario
42.77636734,-81.19985288,Metcalfe Gardens,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Saint Thomas,Ontario
42.8331043,-80.3030857,Simcoe Heritage Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Simcoe,Ontario
42.8343442,-80.3049921,Rosewood Senior Living Inc.,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Simcoe,Ontario
42.8407145,-80.31065081,Maple Lodge Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Simcoe,Ontario
42.8420917,-80.32018271,Cedar Crossing Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Simcoe,Ontario
42.84253499,-80.49026886,Delrose Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Delhi,Ontario
42.85929058,-80.70325263,Harvest Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Tillsonburg,Ontario
42.86422338,-80.73640254,Tillsonburg Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Tillsonburg,Ontario
42.88016952,-82.14880159,Albany Retirement Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Petrolia,Ontario
42.88603672,-80.10467015,Leisure Living Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Jarvis,Ontario
42.88749045,-79.26194028,Portal Village Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Port Colborne,Ontario
42.90403357,-78.92909258,Garrison Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Fort Erie,Ontario
42.90973516,-81.28913502,Ashwood Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.91807758,-78.91163277,Redstacks Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Fort Erie,Ontario
42.923935,-80.765673,Dayspring Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Tillsonburg,Ontario
42.93481642,-80.29271571,Golden Pond Retirement Lodge,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Waterford,Ontario
42.95010837,-81.30690393,Longworth Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.95257037,-81.26148042,Chartwell Royalcliffe Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.95519614,-81.88315661,Brookside Retirement Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Watford,Ontario
42.95800837,-81.26640392,Inspirit Residences,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.95827325,-81.64931664,Seasons Strathroy,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Strathroy,Ontario
42.96298198,-81.17483989,Arbor Trace Alzheimer's Special Care Center,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.96834852,-82.40954717,Village On The St. Clair,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Sarnia,Ontario
42.97086368,-81.24181941,Grand Wood Park,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.97200138,-81.24681051,Waverley Mansion,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.98010548,-81.24186251,Maple View Terrace Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.98070929,-81.05340845,Dorchester Terrace Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Dorchester,Ontario
42.98237222,-82.37633627,Rosewood Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Sarnia,Ontario
42.98250767,-79.25673889,St. Charles Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Welland,Ontario
42.98360277,-79.24557608,Plymouth Cordage Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Welland,Ontario
42.98366042,-82.35688446,Landmark Village Signature Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Sarnia,Ontario
42.9837115,-81.299224,Highview Residences,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.98395718,-81.26866552,Chartwell Riverside Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.98443007,-79.24626358,Villa De Rose Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Welland,Ontario
42.98779818,-81.27690042,Chelsey Park Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.98840971,-80.59422671,Trillium Christian Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Norwich,Ontario
42.98864051,-80.59258351,Bethany Care Home Of Norwich,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Norwich,Ontario
42.98946328,-81.23601261,Queens Village For Seniors,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.98998258,-81.31254523,Oakcrossing Retirement Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
42.99038528,-81.29188703,Horizon Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
43.00194648,-79.26073529,Seasons Welland,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Welland,Ontario
43.00307673,-82.36506926,Twin Lakes Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Sarnia,Ontario
43.00463958,-81.25700662,The Manor Village At London,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
43.01619478,-81.26851622,Windermere On The Mount,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
43.02024838,-81.30637654,Amica At London,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
43.03054879,-81.28193283,Richmond Woods Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,London,Ontario
43.03341871,-80.8808366,Oxford Manor Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Ingersoll,Ontario
43.04374608,-79.30042241,Lookout Ridge Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Pelham,Ontario
43.04660368,-79.2860776,Shorthills Villa Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Pelham,Ontario
43.0613146,-79.04920033,Willoughby Manor Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Niagara Falls,Ontario
43.06372505,-79.96059802,Rvilla Caledonia Retirement Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Caledonia,Ontario
43.0794347,-79.08873644,Cavendish Manor Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Niagara Falls,Ontario
43.0883173,-79.12817585,Lundy Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Niagara Falls,Ontario
43.0883215,-79.13431826,Greycliffe Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Niagara Falls,Ontario
43.08867,-80.310606,Brucefield Manor Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brant,Ontario
43.0900255,-79.12455225,Nimigon Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Niagara Falls,Ontario
43.0900705,-79.09116624,Emerald Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Niagara Falls,Ontario
43.0974671,-79.10210755,Queenston Place Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Niagara Falls,Ontario
43.1140665,-79.06294324,River Road Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Niagara Falls,Ontario
43.11615483,-80.74853947,Langdon Retirement Villa,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Woodstock,Ontario
43.12334673,-80.74298547,Caressant Care - Woodstock,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Woodstock,Ontario
43.12530695,-80.28557542,Seasons Brantford,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brantford,Ontario
43.1255125,-79.19884428,Cobblestone Gardens Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Thorold,Ontario
43.13415943,-80.75944377,Park Place Retirement,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Woodstock,Ontario
43.13948653,-80.75615207,Victoria Manor (Woodstock),Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Woodstock,Ontario
43.14024625,-80.25491772,Park View Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brantford,Ontario
43.14078355,-80.26118952,Charlotte Villa,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brantford,Ontario
43.14202985,-80.27312212,Riverview Terrace,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brantford,Ontario
43.14347373,-80.76340338,Chartwell Oxford Gardens Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Woodstock,Ontario
43.14405575,-80.26632602,Sheridan Lodge,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brantford,Ontario
43.1570702,-79.2530913,Mount Carmel Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,St Catharines,Ontario
43.15713846,-80.27468682,Amber Lea Place Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brantford,Ontario
43.15938461,-79.21839749,Tufford Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,St Catharines,Ontario
43.15948841,-79.20817339,Angel's Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,St Catharines,Ontario
43.1595939,-79.39574265,Chartwell Orchards Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Lincoln,Ontario
43.1615002,-79.2429597,Loyalist Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,St Catharines,Ontario
43.16243938,-81.85244972,Country Manor Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Lambton Shores,Ontario
43.17261621,-79.23379749,Niagara Gardens Retirement Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,St Catharines,Ontario
43.1753695,-79.50264198,Jah-Jireh Seniors Ministry Association,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Lincoln,Ontario
43.18068401,-79.2546439,Heatherwood Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,St Catharines,Ontario
43.18565986,-80.27885003,Chartwell Tranquility Place Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brantford,Ontario
43.185995,-79.52649269,Lincoln Park Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Grimsby,Ontario
43.18638941,-81.40072728,Prince George Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Lucan,Ontario
43.1869815,-79.52455129,Shalom Manor Long-Term Care,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Grimsby,Ontario
43.18908096,-80.38626696,Queensview Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brant,Ontario
43.1913112,-79.5549473,Maplecrest,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Grimsby,Ontario
43.19303418,-79.79094197,Heritage Green Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.19427201,-79.2595307,The Royal Henley Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,St Catharines,Ontario
43.19467691,-79.2315698,Pioneer Elder Care,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,St Catharines,Ontario
43.19832568,-79.8734372,The Village Of Wentworth Heights,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.19896886,-80.38400806,Penmarvian Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brant,Ontario
43.2050955,-79.9103179,St. Elizabeth Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.20702509,-79.83081579,Kingsberry Place Seniors Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.20739846,-80.38649816,Telfer Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brant,Ontario
43.20793238,-79.91323931,Chartwell Deerview Crossing Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.209027,-79.983869,Highgate Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.20948778,-79.8796767,The Wellington Nursing Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.20988088,-79.92649772,Westmount Terrace I,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.21015079,-79.68313844,Orchard Terrace Care Centre,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.21614158,-79.99126034,Carrington Place Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.21627369,-79.71616285,New Village Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.21727849,-79.83453609,Tara Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.21755269,-79.74812356,Amica At Stoney Creek,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.22011219,-79.72878866,Lakeview Retirement Centre,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.23106209,-79.91453832,Villa Italia Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.23239719,-79.93370432,Meadowlands Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.237456,-79.71577025,Seasons Stoney Creek,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.23824919,-79.80138348,Montgomery Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.23895509,-79.80581978,Abington Court,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.24254819,-79.82343809,Rosslyn Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.24925099,-79.8731636,The Cardinal Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.25084779,-79.8515302,The Carlisle Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.25128219,-79.8485217,Northview Senior's Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.25164109,-79.89294681,Aberdeen Gardens Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.25314089,-79.8584936,First Place Hamilton,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.25961363,-81.1354479,Kingsway Lodge,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Saint Marys,Ontario
43.25974649,-79.87474961,Caroline Place Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.26028359,-79.97063634,Chartwell Georgian Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.26076283,-81.15463991,Wildwood Care Centre,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Saint Marys,Ontario
43.26134859,-79.96827634,Blackadar Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.26228939,-79.8620852,Cathmar Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.26447919,-79.95503403,Amica At Dundas,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.26504409,-79.95507773,Bertram Place Retirement Living Centre,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.26507159,-79.95304373,Dundas Retirement Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.27595799,-79.94104643,Yorkville Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton (Dundas),Ontario
43.3045489,-79.8518665,Park Avenue Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.3061966,-79.8527417,Lasalle Park Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.31755486,-80.83826132,The Maples Home For Seniors,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Tavistock,Ontario
43.32623411,-79.79452329,Pearl And Pine Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.32692581,-79.79224629,Chartwell Martha's Landing Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.33519751,-79.89141602,Waterdown Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.33535221,-79.89811232,Village Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Hamilton,Ontario
43.34219451,-79.78182398,Chartwell Christopher Terrace Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.36033629,-80.31694255,Chartwell Queen's Square Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Cambridge,Ontario
43.36179776,-80.97808866,Chartwell Anne Hathaway Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Stratford,Ontario
43.36494076,-80.99038977,Cedarcroft Stratford Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Stratford,Ontario
43.36642542,-79.73256877,Chartwell Lakeshore Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.36821872,-79.75569998,Appleby Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.36880982,-79.72973777,Sunrise Of Burlington,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.37245359,-80.42376089,Highview Residences Kitchener,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.37797216,-80.96371076,River Gardens Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Stratford,Ontario
43.37994,-79.801331,Heritage Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.38053997,-80.70159538,Nithview Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,New Hamburg,Ontario
43.38696146,-80.97947017,Mccarthy Place Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Stratford,Ontario
43.38794039,-80.33758986,Vila Nova Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Cambridge,Ontario
43.38918,-80.28204865,Granite Landing,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Cambridge,Ontario
43.39183449,-80.4390437,Doon Village Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.39273432,-79.78777969,The Williamsburg,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Burlington,Ontario
43.39325349,-80.37658168,Marian Residence Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Cambridge,Ontario
43.39473282,-79.71469797,Amica At Oakville,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.3987288,-80.34534257,Fairview Suites Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Cambridge,Ontario
43.41596933,-79.70567767,Vistamere Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.42451939,-80.53455943,Lanark Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.42740353,-79.76329719,Chartwell Waterford Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.43042349,-80.49063072,Conestoga Lodge,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.4311161,-80.4422738,Trinity Village Studios,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.43152629,-80.52861203,Chartwell Bankside Terrace Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.43165293,-79.77985319,Palermo Village Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.4339767,-80.4446075,Briarfield Gardens,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.4343965,-80.48010171,Murrays Millwood Manor Inc.,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.43474169,-80.51927753,Highland Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.4358399,-80.4396966,Fergus Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
